Date,Channel,Username,Message,Tag_owner,Cleanest_message,clean_message_duplicates
2021-09-14 18:22:54,greekgodx ,etrius1,Sued monkaW,0,su monkaw,Sued monkaW
2021-09-14 18:22:54,greekgodx ,scoutdone,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:55,greekgodx ,shaolindreams,Ram it,0,ram,Ram
2021-09-14 18:22:55,greekgodx ,leahavana,YOU LOOK STUPID FOR THEM,0,you look stupid for them,YOU LOOK STUPID FOR THEM
2021-09-14 18:22:55,greekgodx ,sparebanana,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:55,greekgodx ,damlybe,arnoldHalt say thanks,0,arnoldhalt say thank,arnoldHalt say thanks
2021-09-14 18:22:56,greekgodx ,yohanna1,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:56,greekgodx ,sunalong,go back,0,go back,go back
2021-09-14 18:22:56,greekgodx ,cantkilme13,oh,0,oh,oh
2021-09-14 18:22:57,greekgodx ,haavard29,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:57,greekgodx ,xpozzo,SO BAD KEKW,0,so bad kekw,SO BAD KEKW
2021-09-14 18:22:57,greekgodx ,rateliff,-200 $ 󠀀,0,-200 $ 󠀀,-200 $ 󠀀
2021-09-14 18:22:57,greekgodx ,muir_,LULW,0,lulw,LULW
2021-09-14 18:22:57,greekgodx ,kincfg,PARKING OMEGALUL,0,park omegalul,PARKING OMEGALUL
2021-09-14 18:22:58,greekgodx ,fanez17,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:58,greekgodx ,themongoman,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:58,greekgodx ,goldsoulcat,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:58,greekgodx ,majik,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:22:58,greekgodx ,pushesbuttons,monkaW,0,monkaw,monkaW
2021-09-14 18:22:59,greekgodx ,adamev1,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:00,greekgodx ,leahavana,They judge you,0,they judg,They judge
2021-09-14 18:23:01,greekgodx ,spectaculartaco,OMEGALUL LAUGHING AT Greek,0,omegalul laugh at greek,OMEGALUL LAUGHING AT Greek
2021-09-14 18:23:01,greekgodx ,emanboyzz,OMEGALUL SO BAD,0,omegalul so bad,OMEGALUL SO BAD
2021-09-14 18:23:01,greekgodx ,wizject,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:01,greekgodx ,cumc,Pepega,0,pepega,Pepega
2021-09-14 18:23:01,greekgodx ,ryurpg,nah you good,0,nah good,nah good
2021-09-14 18:23:02,greekgodx ,sarah_kittykat,WORLDS MOST DANGEROUS CRASH,0,world most danger crash,WORLDS MOST DANGEROUS CRASH
2021-09-14 18:23:02,greekgodx ,dafuxas,HELP LULW,0,help lulw,HELP LULW
2021-09-14 18:23:02,greekgodx ,shabbir_d,LUL,0,lul,LUL
2021-09-14 18:23:03,greekgodx ,cleverdew,KEKDriving 󠀀,0,kekdriv 󠀀,KEKDriving 󠀀
2021-09-14 18:23:03,greekgodx ,adzkarik,LULW,0,lulw,LULW
2021-09-14 18:23:04,greekgodx ,majik,LULW,0,lulw,LULW
2021-09-14 18:23:04,greekgodx ,bennski_,WeirdChamp RAMMING WeirdChamp RAMMING WeirdChamp RAMMING WeirdChamp RAMMING WeirdChamp RAMMING,0,weirdchamp ram weirdchamp ram weirdchamp ram weirdchamp ram weirdchamp ram,WeirdChamp RAMMING
2021-09-14 18:23:04,greekgodx ,noddy_twice,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:04,greekgodx ,neglectedpipe,DEPRESSED that's a depressing crash,0,depress that' depress crash,DEPRESSED that's depressing crash
2021-09-14 18:23:04,greekgodx ,kincfg,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:04,greekgodx ,tomsentm,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:04,greekgodx ,wonderwoop,peepoSad elp,0,peeposad elp,peepoSad elp
2021-09-14 18:23:04,greekgodx ,lioslegend,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:05,greekgodx ,roeltjaa,OMEGALUL Clap,0,omegalul clap,OMEGALUL Clap
2021-09-14 18:23:05,greekgodx ,josuke_pog,monkaW TURN,0,monkaw turn,monkaW TURN
2021-09-14 18:23:05,greekgodx ,zerozilver,LUL,0,lul,LUL
2021-09-14 18:23:06,greekgodx ,gather9182,OMEGALUL BANNED SOON,0,omegalul ban soon,OMEGALUL BANNED SOON
2021-09-14 18:23:06,greekgodx ,ibid__,atta boy,0,atta boy,atta boy
2021-09-14 18:23:06,greekgodx ,kryder_1,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:06,greekgodx ,alexandrosgr_,HE'S PISSED LULW,0,he' piss lulw,HE'S PISSED LULW
2021-09-14 18:23:07,greekgodx ,sark3585,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:07,greekgodx ,am8rosio,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:08,greekgodx ,leipodeluxe,LULW,0,lulw,LULW
2021-09-14 18:23:09,greekgodx ,lordisaac_,HELP ppL,0,help ppl,HELP ppL
2021-09-14 18:23:09,greekgodx ,leeqox,LUL,0,lul,LUL
2021-09-14 18:23:09,greekgodx ,kog5,HELP 4Weird,0,help 4weird,HELP 4Weird
2021-09-14 18:23:09,greekgodx ,haavard29,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:10,greekgodx ,raiseseemsgood,FUCK SAKE LULW,0,fuck sake lulw,FUCK SAKE LULW
2021-09-14 18:23:10,greekgodx ,taeroni,OH NO NO NO PepeLaugh,0,oh no no no pepelaugh,OH NO PepeLaugh
2021-09-14 18:23:10,greekgodx ,chiillzzz,saved Kappa,0,save kappa,saved Kappa
2021-09-14 18:23:10,greekgodx ,ianshaw,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:10,greekgodx ,moe____m,HELP OMEGALUL,0,help omegalul,HELP OMEGALUL
2021-09-14 18:23:10,greekgodx ,lescens,Shrekler  help,0,shrekler help,Shrekler help
2021-09-14 18:23:11,greekgodx ,lordisaac_,HELP ppL  !,0,help ppl !,HELP ppL !
2021-09-14 18:23:11,greekgodx ,ivannaseymourbutts,MaxLOL MaxLOL MaxLOL help,0,maxlol maxlol maxlol help,MaxLOL help
2021-09-14 18:23:11,greekgodx ,paxt___,OMEGALUL 󠀀,0,omegalul 󠀀,OMEGALUL 󠀀
2021-09-14 18:23:11,greekgodx ,jeantebont,LUL LUL LUL,0,lul lul lul,LUL
2021-09-14 18:23:12,greekgodx ,peka____,LULW,0,lulw,LULW
2021-09-14 18:23:12,greekgodx ,scoutdone,OMEGALUL DUDE,0,omegalul dude,OMEGALUL DUDE
2021-09-14 18:23:13,greekgodx ,ggx_goblin,LULW Elp,0,lulw elp,LULW Elp
2021-09-14 18:23:13,greekgodx ,birdsseye,THANK HIM 4WeirdW,0,thank him 4weirdw,THANK HIM 4WeirdW
2021-09-14 18:23:13,greekgodx ,seban___,HAHAHAHAHAHHAH IM DONE,0,hahahahahahhah im done,HAHAHAHAHAHHAH IM DONE
2021-09-14 18:23:14,greekgodx ,godly_antw,PagMan saved,0,pagman save,PagMan saved
2021-09-14 18:23:14,greekgodx ,cumc,HES PISSED LULW,0,he piss lulw,HES PISSED LULW
2021-09-14 18:23:14,greekgodx ,dafuxas,Kappa,0,kappa,Kappa
2021-09-14 18:23:15,greekgodx ,richkkonasavage93,Madge,0,madg,Madge
2021-09-14 18:23:15,greekgodx ,grandmaenthusiastic,somebody come get their child bruh,0,somebodi come get child bruh,somebody come get child bruh
2021-09-14 18:23:15,greekgodx ,razmalakatazniaa,can you reverse that thing?,0,revers thing?,reverse thing?
2021-09-14 18:23:16,greekgodx ,peepermeepers,Pepega HELP,0,pepega help,Pepega HELP
2021-09-14 18:23:16,greekgodx ,mentoranter,leg day finnishedd,0,leg day finnishedd,leg day finnishedd
2021-09-14 18:23:16,greekgodx ,bongcsonline,everytime someone has to save you,0,everytim someon save,everytime someone save
2021-09-14 18:23:16,greekgodx ,skjoldvarg,its ok there are bumpers on them,0,ok bumper,ok bumpers
2021-09-14 18:23:16,greekgodx ,damlybe,arnoldHalt PAY HIM,0,arnoldhalt pay him,arnoldHalt PAY HIM
2021-09-14 18:23:16,greekgodx ,ryurpg,Kappa,0,kappa,Kappa
2021-09-14 18:23:16,greekgodx ,adamev1,Kappa,0,kappa,Kappa
2021-09-14 18:23:17,greekgodx ,haavard29,HE IS REALLY MAD OMEGALUL,0,he is realli mad omegalul,HE IS REALLY MAD OMEGALUL
2021-09-14 18:23:17,greekgodx ,envyaus,Thank him Streamer.,0,thank streamer.,Thank Streamer.
2021-09-14 18:23:17,greekgodx ,fluxenis,FUN LULW,0,fun lulw,FUN LULW
2021-09-14 18:23:18,greekgodx ,ajhaoja,So cringe,0,so cring,So cringe
2021-09-14 18:23:18,greekgodx ,goldsoulcat,It was Pog,0,it pog,It Pog
2021-09-14 18:23:18,greekgodx ,dannystylez424,Kappa fun,0,kappa fun,Kappa fun
2021-09-14 18:23:18,greekgodx ,sarah_kittykat,FUCKING FUNNY lol,0,fuck funni lol,FUCKING FUNNY lol
2021-09-14 18:23:18,greekgodx ,rayase_,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:23:18,greekgodx ,betweenwas,Kappa,0,kappa,Kappa
2021-09-14 18:23:19,greekgodx ,nillebrur,THANK HIM FFS,0,thank him ff,THANK HIM FFS
2021-09-14 18:23:19,greekgodx ,bananakittykat,Thank you for going in the boat D,0,thank go boat d,Thank going boat D
2021-09-14 18:23:19,greekgodx ,logout11,@alexandrosgr_ lol,0,@alexandrosgr_ lol,@alexandrosgr_ lol
2021-09-14 18:23:19,greekgodx ,dkspecial19,Yeah LMAOO,0,yeah lmaoo,Yeah LMAOO
2021-09-14 18:23:20,greekgodx ,zedykku,LULW 󠀀,0,lulw 󠀀,LULW 󠀀
2021-09-14 18:23:20,greekgodx ,comitatvs,Kappa,0,kappa,Kappa
2021-09-14 18:23:21,greekgodx ,droneboy_,kiss the ground,0,kiss ground,kiss ground
2021-09-14 18:23:21,greekgodx ,alchemist4ew,OMEGALUL 󠀀,0,omegalul 󠀀,OMEGALUL 󠀀
2021-09-14 18:23:22,greekgodx ,rushinkreme,thank him ???,0,thank ???,thank ???
2021-09-14 18:23:22,greekgodx ,theeb3st,knutLarm conzFIRE knutRarm,0,knutlarm conzfir knutrarm,knutLarm conzFIRE knutRarm
2021-09-14 18:23:23,greekgodx ,lchirin,tip him,0,tip,tip
2021-09-14 18:23:24,greekgodx ,wizject,Kappa,0,kappa,Kappa
2021-09-14 18:23:24,greekgodx ,jaa_08,Crocks gotta go LUL,0,crock gotta go lul,Crocks gotta go LUL
2021-09-14 18:23:25,greekgodx ,mrseb202,"little baby, jesus",0,"littl baby, jesu","little baby, jesus"
2021-09-14 18:23:26,greekgodx ,mouzouri,The guy at the dock just said here comes this jerkoff,0,the guy dock said come jerkoff,The guy dock said comes jerkoff
2021-09-14 18:23:26,greekgodx ,etrius1,faster HYPERS,0,faster hyper,faster HYPERS
2021-09-14 18:23:27,greekgodx ,alexandrosgr_,thank him,0,thank,thank
2021-09-14 18:23:28,greekgodx ,metcalfdk,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:23:28,greekgodx ,emodecon,LUL we fallin off the bike one,0,lul fallin bike one,LUL fallin bike one
2021-09-14 18:23:29,greekgodx ,peepo_laugh,Kappa Fun,0,kappa fun,Kappa Fun
2021-09-14 18:23:29,greekgodx ,anticensor_,THIS WAS FUN Kapp,0,thi wa fun kapp,THIS WAS FUN Kapp
2021-09-14 18:23:29,greekgodx ,godly_antw,fun Copesen,0,fun copesen,fun Copesen
2021-09-14 18:23:30,greekgodx ,ryurpg,fun for us i guess LULW,0,fun us guess lulw,fun us guess LULW
2021-09-14 18:23:30,greekgodx ,lordisaac_,FeelsGoodMan  Clap,0,feelsgoodman clap,FeelsGoodMan Clap
2021-09-14 18:23:30,greekgodx ,betweenwas,TIP HIM WeirdChamp,0,tip him weirdchamp,TIP HIM WeirdChamp
2021-09-14 18:23:30,greekgodx ,chris10an1337,VIP him 4Weird,0,vip 4weird,VIP 4Weird
2021-09-14 18:23:31,greekgodx ,presidentwhale99,GIVE HIM A HOUSE,0,give him a hous,GIVE HIM A HOUSE
2021-09-14 18:23:31,greekgodx ,leahavana,Give him money,0,give money,Give money
2021-09-14 18:23:32,greekgodx ,roeltjaa,EAT HIS ASS :pouting_face:,0,eat hi ass :pouting_face:,EAT HIS ASS :pouting_face:
2021-09-14 18:23:32,greekgodx ,kincfg,KISS HIM,0,kiss him,KISS HIM
2021-09-14 18:23:32,greekgodx ,etrius1,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:23:32,greekgodx ,mercknight,tip him,0,tip,tip
2021-09-14 18:23:33,greekgodx ,bbb212123,FUN peepoHappy,0,fun peepohappi,FUN peepoHappy
2021-09-14 18:23:34,greekgodx ,votxviper,thank him,0,thank,thank
2021-09-14 18:23:34,greekgodx ,ctyjr,50 €,0,50 €,50 €
2021-09-14 18:23:34,greekgodx ,spectaculartaco,HES PISSED HAD TO RESCUE OMEGALUL,0,he piss had to rescu omegalul,HES PISSED HAD TO RESCUE OMEGALUL
2021-09-14 18:23:34,greekgodx ,karimcool3,THANK HIM 4Weird,0,thank him 4weird,THANK HIM 4Weird
2021-09-14 18:23:34,greekgodx ,betweenwas,TIP HIM WeirdChamp TIP HIM WeirdChamp,0,tip him weirdchamp tip him weirdchamp,TIP HIM WeirdChamp
2021-09-14 18:23:34,greekgodx ,scoutdone,PagMan MOD HIM,0,pagman mod him,PagMan MOD HIM
2021-09-14 18:23:34,greekgodx ,coolest_monkey_7,SUCK HIS DICK 4WeirdW,0,suck hi dick 4weirdw,SUCK HIS DICK 4WeirdW
2021-09-14 18:23:34,greekgodx ,lordisaac_,FeelsGoodMan  Clap  WAYTOODANK,0,feelsgoodman clap waytoodank,FeelsGoodMan Clap WAYTOODANK
2021-09-14 18:23:34,greekgodx ,silovo,destroyed his properties OMEGALUL,0,destroy properti omegalul,destroyed properties OMEGALUL
2021-09-14 18:23:36,greekgodx ,hall1988,that was so funny,0,funni,funny
2021-09-14 18:23:36,greekgodx ,gather9182,WAYTOODANK,0,waytoodank,WAYTOODANK
2021-09-14 18:23:36,greekgodx ,djdef1le,pay him extra,0,pay extra,pay extra
2021-09-14 18:23:37,greekgodx ,adamev1,@ajhaoja ?????,0,@ajhaoja ?????,@ajhaoja ?????
2021-09-14 18:23:37,greekgodx ,lordisaac_,FeelsGoodMan  Clap  WAYTOODANK  :,0,feelsgoodman clap waytoodank :,FeelsGoodMan Clap WAYTOODANK :
2021-09-14 18:23:37,greekgodx ,raiseseemsgood,@Mouzouri LOOOOL,0,@mouzouri looool,@Mouzouri LOOOOL
2021-09-14 18:23:38,greekgodx ,dafuxas,its EU chat you don't have to tip everyone,0,eu chat tip everyon,EU chat tip everyone
2021-09-14 18:23:38,greekgodx ,paxt___,FORGOT CAMERA OMEGALUL,0,forgot camera omegalul,FORGOT CAMERA OMEGALUL
2021-09-14 18:23:38,greekgodx ,cumc,DOESNT THANK HIM LULW,0,doesnt thank him lulw,DOESNT THANK HIM LULW
2021-09-14 18:23:38,greekgodx ,morrissingss,tip the man,0,tip man,tip man
2021-09-14 18:23:39,greekgodx ,cumc,DOESNT THANK HIM LULW  󠀀,0,doesnt thank him lulw 󠀀,DOESNT THANK HIM LULW 󠀀
2021-09-14 18:23:40,greekgodx ,tl_kenpachi,MOD HIM,0,mod him,MOD HIM
2021-09-14 18:23:41,greekgodx ,haavard29,GIVE HIM YOUR LIFESAVINGS,0,give him your lifesav,GIVE HIM YOUR LIFESAVINGS
2021-09-14 18:23:41,greekgodx ,pandasushi,thankers WeirdChamp,0,thanker weirdchamp,thankers WeirdChamp
2021-09-14 18:23:42,greekgodx ,birdsseye,BUY HIM A HOUSE 4WeirdW,0,buy him a hous 4weirdw,BUY HIM A HOUSE 4WeirdW
2021-09-14 18:23:42,greekgodx ,sen456,MORE WIND VoHiYo,0,more wind vohiyo,MORE WIND VoHiYo
2021-09-14 18:23:43,greekgodx ,peka____,TIP HIM WeirdChamp,0,tip him weirdchamp,TIP HIM WeirdChamp
2021-09-14 18:23:43,greekgodx ,beeristhedevil,that was fun,0,fun,fun
2021-09-14 18:23:44,greekgodx ,envyaus,Gift him subs,0,gift sub,Gift subs
2021-09-14 18:23:44,greekgodx ,cantkilme13,kiss him,0,kiss,kiss
2021-09-14 18:23:46,greekgodx ,gather9182,PagMan MOD HIM,0,pagman mod him,PagMan MOD HIM
2021-09-14 18:23:46,greekgodx ,glokter,SUCK HIS COCK,0,suck hi cock,SUCK HIS COCK
2021-09-14 18:23:47,greekgodx ,pygmy0,GIFT HIM A SUB,0,gift him a sub,GIFT HIM A SUB
2021-09-14 18:23:48,greekgodx ,betweenwas,TIP HIM WeirdChamp TIP HIM WeirdChamp TIP HIM WeirdChamp,0,tip him weirdchamp tip him weirdchamp tip him weirdchamp,TIP HIM WeirdChamp
2021-09-14 18:23:48,greekgodx ,beastehh,kiss him,0,kiss,kiss
2021-09-14 18:23:49,greekgodx ,richkkonasavage93,monkaW,0,monkaw,monkaW
2021-09-14 18:23:49,greekgodx ,shutyourfridge,buy him a yacht 4WeirdW,0,buy yacht 4weirdw,buy yacht 4WeirdW
2021-09-14 18:23:50,greekgodx ,paxt___,Pepega,0,pepega,Pepega
2021-09-14 18:23:50,greekgodx ,razmalakatazniaa,monkaW,0,monkaw,monkaW
2021-09-14 18:23:50,greekgodx ,forrestdabs,Kiss him…,0,kiss him…,Kiss him…
2021-09-14 18:23:51,greekgodx ,xjustpulse,TIP THE MAN,0,tip the man,TIP THE MAN
2021-09-14 18:23:51,greekgodx ,ivannaseymourbutts,lochness monster finna get u,0,loch monster finna get u,lochness monster finna get u
2021-09-14 18:23:51,greekgodx ,scoutdone,4Weird BUY HIM A HOUSE,0,4weird buy him a hous,4Weird BUY HIM A HOUSE
2021-09-14 18:23:51,greekgodx ,chessback,Give him all your wealth WeirdChamp,0,give wealth weirdchamp,Give wealth WeirdChamp
2021-09-14 18:23:53,greekgodx ,gabenator,LULW 󠀀,0,lulw 󠀀,LULW 󠀀
2021-09-14 18:23:53,greekgodx ,themongoman,Pepega,0,pepega,Pepega
2021-09-14 18:23:53,greekgodx ,etrius1,monkaW,0,monkaw,monkaW
2021-09-14 18:23:53,greekgodx ,kingghor,sinking,0,sink,sinking
2021-09-14 18:23:54,greekgodx ,kryder_1,BUY HIM A HOUSE,0,buy him a hous,BUY HIM A HOUSE
2021-09-14 18:23:54,greekgodx ,dafuxas,5Head drainage,0,5head drainag,5Head drainage
2021-09-14 18:23:54,greekgodx ,peepo_laugh,Suck his cock 4WeirdW,0,suck cock 4weirdw,Suck cock 4WeirdW
2021-09-14 18:23:55,greekgodx ,kincfg,monkaW,0,monkaw,monkaW
2021-09-14 18:23:56,greekgodx ,mindshape,Buy him a plane 4WeirdW,0,buy plane 4weirdw,Buy plane 4WeirdW
2021-09-14 18:23:58,greekgodx ,blindguardianos,marry him,0,marri,marry
2021-09-14 18:23:58,greekgodx ,greenbaybucks,When someone saves your bacon you tip,0,when someon save bacon tip,When someone saves bacon tip
2021-09-14 18:23:59,greekgodx ,frazzlee_,TIP HIM FOR SVING U,0,tip him for sving u,TIP HIM FOR SVING U
2021-09-14 18:23:59,greekgodx ,coolest_monkey_7,SUCK HIS DICK WeirdChamp,0,suck hi dick weirdchamp,SUCK HIS DICK WeirdChamp
2021-09-14 18:23:59,greekgodx ,peka____,WeirdChamp FUCK HIM,0,weirdchamp fuck him,WeirdChamp FUCK HIM
2021-09-14 18:24:01,greekgodx ,brapsqaud,Tickle his cock LUL LUL LUL LUL,0,tickl cock lul lul lul lul,Tickle cock LUL
2021-09-14 18:24:01,greekgodx ,cryoriver,TIP HIM 4Weird,0,tip him 4weird,TIP HIM 4Weird
2021-09-14 18:24:01,greekgodx ,crizm1,Like does greek not own shoes OMEGALUL,0,like greek shoe omegalul,Like greek shoes OMEGALUL
2021-09-14 18:24:02,greekgodx ,clearism,BUY HIM A BOAT 4Weird,0,buy him a boat 4weird,BUY HIM A BOAT 4Weird
2021-09-14 18:24:02,greekgodx ,maria_bulgaria,"Tip him, hug him and kiss him",0,"tip him, hug kiss","Tip him, hug kiss"
2021-09-14 18:24:03,greekgodx ,mcpanties,Greek hospitality is good,0,greek hospit good,Greek hospitality good
2021-09-14 18:24:04,greekgodx ,kian22,SUBSCRIBE TO HIS ONLYFANS WeirdChamp,0,subscrib to hi onlyfan weirdchamp,SUBSCRIBE TO HIS ONLYFANS WeirdChamp
2021-09-14 18:24:05,greekgodx ,jvmatt1,peepoRant buy him a house,0,peepor buy hous,peepoRant buy house
2021-09-14 18:24:06,greekgodx ,yuewah_,suck him off PepeHands,0,suck pepehand,suck PepeHands
2021-09-14 18:24:06,greekgodx ,comitatvs,tip him FeelsWeirdMan,0,tip feelsweirdman,tip FeelsWeirdMan
2021-09-14 18:24:06,greekgodx ,cumc,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:24:07,greekgodx ,kabamaru_iga_no,Now he blames him NotLikeThis,0,now blame notlikethi,Now blames NotLikeThis
2021-09-14 18:24:07,greekgodx ,ozon_man,kiss him to say thank you 4Weird,0,kiss say thank 4weird,kiss say thank 4Weird
2021-09-14 18:24:08,greekgodx ,peepo_laugh,Suck his cock 4WeirdW @Greekgodx,0,suck cock 4weirdw @greekgodx,Suck cock 4WeirdW @Greekgodx
2021-09-14 18:24:08,greekgodx ,majik,LULW,0,lulw,LULW
2021-09-14 18:24:08,greekgodx ,mupplove,buy him the island,0,buy island,buy island
2021-09-14 18:24:09,greekgodx ,themongoman,4Weird TIP HIM,0,4weird tip him,4Weird TIP HIM
2021-09-14 18:24:10,greekgodx ,cumc,DOESNT THANK HIM LULW,0,doesnt thank him lulw,DOESNT THANK HIM LULW
2021-09-14 18:24:10,greekgodx ,muir_,LULW,0,lulw,LULW
2021-09-14 18:24:10,greekgodx ,royallmillkteaa,SUCK HIM  4Weird,0,suck him 4weird,SUCK HIM 4Weird
2021-09-14 18:24:10,greekgodx ,icydove700,buy house 4Weird,0,buy hous 4weird,buy house 4Weird
2021-09-14 18:24:11,greekgodx ,cumc,DOESNT THANK HIM LULW  󠀀,0,doesnt thank him lulw 󠀀,DOESNT THANK HIM LULW 󠀀
2021-09-14 18:24:11,greekgodx ,slotsdu,KILL HIM LUL,0,kill him lul,KILL HIM LUL
2021-09-14 18:24:12,greekgodx ,chessback,Give him your kidney 4Weird,0,give kidney 4weird,Give kidney 4Weird
2021-09-14 18:24:13,greekgodx ,any_______gifters________,SUCK HIS COCK 4Weird,0,suck hi cock 4weird,SUCK HIS COCK 4Weird
2021-09-14 18:24:13,greekgodx ,comitas,FeelsOkayMan savior,0,feelsokayman savior,FeelsOkayMan savior
2021-09-14 18:24:13,greekgodx ,jonn1ex,iyamaHeadbang iyamaHeadbang iyamaHeadbang iyamaBassbounce,0,iyamaheadbang iyamaheadbang iyamaheadbang iyamabassbounc,iyamaHeadbang iyamaBassbounce
2021-09-14 18:24:14,greekgodx ,zedykku,LULW,0,lulw,LULW
2021-09-14 18:24:14,greekgodx ,richkkonasavage93,Greek would die in the navy lol,0,greek would die navi lol,Greek would die navy lol
2021-09-14 18:24:15,greekgodx ,ali0who,gachiAPPROVE IT WAS HARD ALRIGHT,0,gachiapprov it wa hard alright,gachiAPPROVE IT WAS HARD ALRIGHT
2021-09-14 18:24:15,greekgodx ,nillebrur,THANK HIM AND TIP HIM FFS,0,thank him and tip him ff,THANK HIM AND TIP FFS
2021-09-14 18:24:15,greekgodx ,dannystylez424,LUL,0,lul,LUL
2021-09-14 18:24:16,greekgodx ,cuttsy01,It’s sweat from your crocs,0,it’ sweat croc,It’s sweat crocs
2021-09-14 18:24:16,greekgodx ,me_guci,tip,0,tip,tip
2021-09-14 18:24:18,greekgodx ,wonderwoop,SUCK HIS DICK,0,suck hi dick,SUCK HIS DICK
2021-09-14 18:24:19,greekgodx ,monfrix,EAT HIS ASS 4WeirdW,0,eat hi ass 4weirdw,EAT HIS ASS 4WeirdW
2021-09-14 18:24:19,greekgodx ,tl_kenpachi,Mod him 4Weird,0,mod 4weird,Mod 4Weird
2021-09-14 18:24:20,greekgodx ,tyj777,LULW,0,lulw,LULW
2021-09-14 18:24:20,greekgodx ,lordisaac_,SUCK HIS BALLS 4Weird,0,suck hi ball 4weird,SUCK HIS BALLS 4Weird
2021-09-14 18:24:20,greekgodx ,peka____,KILL HIM MEGALUL,0,kill him megalul,KILL HIM MEGALUL
2021-09-14 18:24:20,greekgodx ,alexandrosgr_,DOESNT THANK HIM EZ Clap,0,doesnt thank him ez clap,DOESNT THANK HIM EZ Clap
2021-09-14 18:24:20,greekgodx ,forrestdabs,Kiss him please,0,kiss pleas,Kiss please
2021-09-14 18:24:22,greekgodx ,themongoman,4Weird BUY HIM A HOUSE,0,4weird buy him a hous,4Weird BUY HIM A HOUSE
2021-09-14 18:24:22,greekgodx ,spectaculartaco,extra for rescue,0,extra rescu,extra rescue
2021-09-14 18:24:22,greekgodx ,pygmy0,FINGER HIS BUM HOLE,0,finger hi bum hole,FINGER HIS BUM HOLE
2021-09-14 18:24:22,greekgodx ,scoutdone,4WeirdW SUCK HIS DICK NOW,0,4weirdw suck hi dick now,4WeirdW SUCK HIS DICK NOW
2021-09-14 18:24:24,greekgodx ,kincfg,gift him a tier3 sub monkaW,0,gift tier3 sub monkaw,gift tier3 sub monkaW
2021-09-14 18:24:25,greekgodx ,muir_,he thanked him earlier chat chill,0,thank earlier chat chill,thanked earlier chat chill
2021-09-14 18:24:29,greekgodx ,grandmaenthusiastic,give him gawk gawk 3000,0,give gawk gawk 3000,give gawk 3000
2021-09-14 18:24:29,greekgodx ,crispyteeth,BUY HIM A HOUSE,0,buy him a hous,BUY HIM A HOUSE
2021-09-14 18:24:29,greekgodx ,cleverdew,pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS pouting_face EAT HIS ASS,0,pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass pouting_fac eat hi ass,pouting_face EAT HIS ASS
2021-09-14 18:24:29,greekgodx ,maria_bulgaria,Scammed lol,0,scam lol,Scammed lol
2021-09-14 18:24:29,greekgodx ,socrates88,pay him in subs,0,pay sub,pay subs
2021-09-14 18:24:30,greekgodx ,paxt___,OMEGALUL,0,omegalul,OMEGALUL
2021-09-14 18:24:30,greekgodx ,dafuxas,LULW,0,lulw,LULW
2021-09-14 18:24:30,greekgodx ,etrius1,LUL,0,lul,LUL
2021-09-14 18:24:30,greekgodx ,palenkoe_man,LULW,0,lulw,LULW
2021-09-14 18:24:31,greekgodx ,skillah10s,LUL,0,lul,LUL
2021-09-14 18:24:31,greekgodx ,tobtoetoy,monkaW,0,monkaw,monkaW
2021-09-14 18:24:31,greekgodx ,betweenwas,TIP HIM WeirdChamp TIP HIM WeirdChamp TIP HIM WeirdChamp,0,tip him weirdchamp tip him weirdchamp tip him weirdchamp,TIP HIM WeirdChamp
2021-09-14 18:24:32,greekgodx ,lordisaac_,EAT HIS ASS 4WeirdHD,0,eat hi ass 4weirdhd,EAT HIS ASS 4WeirdHD
