Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 22:56:10,sodapoppin ,macintoshplus21,OMEGALUL tether,0,OMEGALUL
2023-01-28 22:56:10,sodapoppin ,megadisaster24,OMEGALUL,0,OMEGALUL
2023-01-28 22:56:11,sodapoppin ,supmydoot,WHAT IS HE DOING LULW,0,LULW
2023-01-28 22:56:12,sodapoppin ,naharrly,the wheel shooting the laser @sodapoppin,1,shoot
2023-01-28 22:56:18,sodapoppin ,zaneshhi,@sodapoppin shoot the spinning wheels dude,1,shoot
2023-01-28 22:56:20,sodapoppin ,graiphox,this is painful to watch,0,pain
2023-01-28 22:56:20,sodapoppin ,joshuadim,Pepega,0,Pepega
2023-01-28 22:56:22,sodapoppin ,evil_alch,he plays video games for a living how is he this bad,0,play bad
2023-01-28 22:56:22,sodapoppin ,joshuadim,Pepega Clap,0,Pepega Clap
2023-01-28 22:56:24,sodapoppin ,coderhog,"gj Jean Grey, keep going :manual_wheelchair:",0,go :manual_wheelchair:
2023-01-28 22:56:31,sodapoppin ,oldshooz,SHOOT HIS,0,shoot
2023-01-28 22:56:32,sodapoppin ,toatsnotreal,have you tried shooting them?,0,shoot
2023-01-28 22:56:33,sodapoppin ,tureynul,FeelsDankMan I destroy it?,0,destroy
2023-01-28 22:56:34,sodapoppin ,dancerfool,oh my god,0,god
2023-01-28 22:56:39,sodapoppin ,gray0ne_,Looking nice,0,nice
2023-01-28 22:56:39,sodapoppin ,zaneshhi,GOD BLESS,0,god bless
2023-01-28 22:56:40,sodapoppin ,huntersmia,there u fucking go,0,fuck
2023-01-28 22:56:41,sodapoppin ,vioviz,YEP,0,yep
2023-01-28 22:56:43,sodapoppin ,thenorwegiancarrot,Clap,0,Clap
2023-01-28 22:56:43,sodapoppin ,skateboardpunker334,I'm losing brain cells,0,lose
2023-01-28 22:56:47,sodapoppin ,evil_alch,holy shit he figured it out,0,shit
2023-01-28 22:56:47,sodapoppin ,philifilly,EZ,0,EZ
2023-01-28 22:56:51,sodapoppin ,lavastar46,Pog finally,0,pog
2023-01-28 22:56:52,sodapoppin ,kolobok2723,sodaDespair_SQ not pretending,0,pretend
2023-01-28 22:56:55,sodapoppin ,embolia_,"Pepega ""what izTETHER""",0,Pepega
2023-01-28 22:56:56,sodapoppin ,supmydoot,No way he smart,0,smart
2023-01-28 22:56:56,sodapoppin ,oldshooz,TOP,0,top
