Date,Channel,Username,Message,Tag_owner,Cleanest_message,scores,comp_score,sentiment
14/09/2021 17:51,greekgodx ,nofriendsirl7,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,dafuxas,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,wizject,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,haj_oon,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,paxt___,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:51,greekgodx ,kian22,OCTOPUS monkaW @Greekgodx,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,sirwaddleton,monkaW ?,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,comitatvs,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,kabooki_,LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:51,greekgodx ,ant__k,m8 pepeMeltdown 󠀀,0,my,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,xxdogpoopooxx,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,sark3585,monkaW WTF,0,monkaW wif,"{'neg': 0.8, 'neu': 0.2, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,resarius,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,mustfax19,shark monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,ilikejollibee,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,exiledxinsanity,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,daddyfredy,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,stanmeister,SHARKS monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,sl3bubbles,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:51,greekgodx ,kian22,OCTOPUS monkaW @Greekgodx 󠀀,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,johnsfatstomach,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,ggx_goblin,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,alrycath,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,fluffyymix,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:51,greekgodx ,paxt___,OMEGALUL 󠀀,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:51,greekgodx ,slymadfox,LOST AT SEA.,0,lost,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3182}",-0.3182,negative
14/09/2021 17:51,greekgodx ,system32,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,papiatnehotpafi,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,asccorr,@ROSHTEIN ur the best rosh! <3,0,best i,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,positive
14/09/2021 17:51,greekgodx ,spr1nt3r,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,prodbydt94,shark monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,kian22,OCTOPUS monkaW @Greekgodx,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,cmonbruh_420,monkaW MEGALADON,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:51,greekgodx ,mustfax19,shark monkaS 󠀀,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:51,greekgodx ,archichnect,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,sark3585,monkaW NESSIE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,ii88,Cut to black,0,cut,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.2732}",-0.2732,negative
14/09/2021 17:52,greekgodx ,haj_oon,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,djaygizmo,LUL LUL LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,chowder1,sex time lol,0,lol,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4215}",0.4215,positive
14/09/2021 17:52,greekgodx ,spike_77,SHARK monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,hypn0tz,great white shark monkaW,0,great monkaW,"{'neg': 0.494, 'neu': 0.0, 'pos': 0.506, 'compound': 0.0258}",0.0258,neutral
14/09/2021 17:52,greekgodx ,abnormaleu,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,biggerbranch,shark monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,harvzz,monkaS shark,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,kian22,OCTOPUS monkaW @Greekgodx 󠀀,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,ben420_,SHARK monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,mindshape,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,betweenwas,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,grazahn1,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,taeroni,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,gabenator,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,betweenwas,monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU monkaW BEHIND YOU,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,44marca,monkaW WHITE SHARK WHISTLE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,josuke_pog,monkaW SHARK,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,rapidarc_,monkaW shark,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,forsencdayaya,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,infinitehype123,LEGENDARY SEX SCENE LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,crewcheckluv,XD,0,XD,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.5859,positive
14/09/2021 17:52,greekgodx ,thegoodyute,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,spectaculartaco,monkaW it hit the boat,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,seanzn,paranoia,0,paranoia,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.25}",-0.25,negative
14/09/2021 17:52,greekgodx ,peepo_laugh,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,sirwaddleton,monkaW shark,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,was1max,shark fin behind you monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,travinatorog,SHARK monkaW OH FUCK,0,monkaW fuck,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.8176}",-0.8176,negative
14/09/2021 17:52,greekgodx ,mustfax19,he's back monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,icedwhip,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,zedykku,monkaW NESSIE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,floppa1g,2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL 2 girls 1 boat OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,xaaample,DONT LEAN OVER LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,paxu_1989,CTHULHU monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,gianfrishow,monkaW SHARK,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,vinceng97,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,sobbare,whale monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,icydove700,FUCK OFF LULW,0,fuck LULW,"{'neg': 0.484, 'neu': 0.0, 'pos': 0.516, 'compound': 0.0601}",0.0601,positive
14/09/2021 17:52,greekgodx ,mrdude90,monkaW I saw the shark fin,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,yugenkng,SHARK monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,nanachunk,monkaS KRAKEN,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,finndaioo,monkaW CHTULU,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,b4d455y0,monkaW shark,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,sark3585,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,mustfax19,he's back monkaS 󠀀,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,comitatvs,monkaS actual shark,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,3head_apollo,NICE SCRIPT LULW,0,nice LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7603}",0.7603,positive
14/09/2021 17:52,greekgodx ,imbadx_o,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,lordisaac_,ITS JOE monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,mustfax19,he's back monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,gabenator,KRAKEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,sark3585,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,quirah,SHARK monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,atrex2241,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,stanmeister,LE SHARP monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,royallmillkteaa,BULL SHARK  monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,kian22,KRAKEN AND MEGLADON WutFace,0,WutFace,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,gabenator,THE KRAKEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,mafogafoo,monkaW kraken,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,paxt___,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,was1max,shark fin behind you monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,vitacrown,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS,0,attack,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative
14/09/2021 17:52,greekgodx ,tomsentm,WAYTOODANK,0,WAYTOODANK,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,okako01,monkaW whale,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,fletchdawg,monkaW FORSEN,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,hamoodfps,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,xotic87,kraken Pog,0,pog,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,alexandrosgr_,MEGALODON monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,zacke24rj,WATCH OUT DUDE monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,trussxrdi,FAKE LULW,0,fake LULW,"{'neg': 0.454, 'neu': 0.0, 'pos': 0.546, 'compound': 0.1613}",0.1613,positive
14/09/2021 17:52,greekgodx ,haj_oon,CAPSIZING???? monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,rektdiots,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,spectaculartaco,monkaW HES BACK,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,comitatvs,monkaS great white shark,0,monkaS great,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.6249,positive
14/09/2021 17:52,greekgodx ,saltips777,time to go back on land LUL,0,LUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,cengover1,KILLER WHALE,0,killer,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6486}",-0.6486,negative
14/09/2021 17:52,greekgodx ,ilyasou,OMEGALUL,0,OMEGALUL,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,fletchdawg,monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,paxu_1989,LE SHARK HAS ARRIVED,0,ha,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.34}",0.34,positive
14/09/2021 17:52,greekgodx ,birdsseye,NESSIE PogU,0,PogU,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.7184}",0.7184,positive
14/09/2021 17:52,greekgodx ,pushesbuttons,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,mrdude90,monkaW great white shark,0,monkaW great,"{'neg': 0.494, 'neu': 0.0, 'pos': 0.506, 'compound': 0.0258}",0.0258,neutral
14/09/2021 17:52,greekgodx ,travinatorog,THE KRAKEN monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,dafuxas,PLASTIC LULW,0,LULW,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4588}",0.4588,positive
14/09/2021 17:52,greekgodx ,44marca,monkaW SHARK WHISTLE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,zedykku,monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE monkaW NESSIE,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,vitacrown,PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS PepeLaugh HE DOESNT KNOW ABOUT THE SHARK ATTACKS,0,attack,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.4767}",-0.4767,negative
14/09/2021 17:52,greekgodx ,gianfrishow,monkaW SEA MONSTERS,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,ewanbb,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,buckslayr91,Missed legendary sex scene,0,miss,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negative
14/09/2021 17:52,greekgodx ,forrestdabs,Jump in and fight it.,0,fight,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3818}",-0.3818,negative
14/09/2021 17:52,greekgodx ,sarah_kittykat,THE DROWNING INCIDENT forsenDespair_BW,0,drown,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5719}",-0.5719,negative
14/09/2021 17:52,greekgodx ,lucky_2o21_bruvv,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,spr1nt3r,INSANE SAILOR monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,fletchdawg,monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN monkaW FORSEN,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,nocapintended,D:,0,D:,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,positive
14/09/2021 17:52,greekgodx ,ant__k,monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,paxt___,WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS WHALE monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,beastbloodgr,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,jepzonss,monkaW last stream,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,kian22,BURGER PLANET monkaS,0,monkaS,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,neutral
14/09/2021 17:52,greekgodx ,marcfryd,monkaW,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
14/09/2021 17:52,greekgodx ,gianfrishow,monkaW KRAKEN,0,monkaW,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}",-0.6124,negative
