,Date,Channel,Username,Message,Tag_owner,Cleanest_message,Scores
88,2023-01-29 01:36:20,sweet_anita ,antman64bit,monkas,0,monkaS,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
89,2023-01-29 01:36:23,sweet_anita ,sh00by,interstellar yep,0,yep,"{'neg': 0.0, 'neu': 0.312, 'pos': 0.688, 'compound': 0.296}"
90,2023-01-29 01:36:23,sweet_anita ,the_uber_ginger,kurzgesagt created a really good video on the collapse of civilization,0,good,"{'neg': 0.195, 'neu': 0.488, 'pos': 0.317, 'compound': 0.2484}"
91,2023-01-29 01:36:24,sweet_anita ,venetti,hope so,0,hope,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}"
92,2023-01-29 01:36:25,sweet_anita ,sohnnyjilverhand,"yeah i don't think so either, at least not to the degree that we are causing climate change now sadge",0,yeah Sadge,"{'neg': 0.165, 'neu': 0.744, 'pos': 0.091, 'compound': -0.4215}"
93,2023-01-29 01:36:45,sweet_anita ,sohnnyjilverhand,oh damn pepog,0,damn,"{'neg': 0.574, 'neu': 0.426, 'pos': 0.0, 'compound': -0.4019}"
94,2023-01-29 01:36:51,sweet_anita ,izalias,"@the_uber_ginger did they cover the remedial works? that if we stop maintaining them, it could have planet wide consequences?",0,stop,"{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.3736}"
95,2023-01-29 01:36:54,sweet_anita ,gozzerp,"ancient apocalypse, very interesting documentary for anyone interested in this kind of stuff",0,interest kind,"{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.6901}"
96,2023-01-29 01:36:56,sweet_anita ,heyguesswhatdrsgme,this is all pure speculation with no real way to prove it.  on the same level as a high person's rant,0,rant,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5574}"
97,2023-01-29 01:36:59,sweet_anita ,juiceconnoisseur,yeah sadge,0,yeah Sadge,"{'neg': 0.645, 'neu': 0.0, 'pos': 0.355, 'compound': -0.4215}"
98,2023-01-29 01:37:01,sweet_anita ,sohnnyjilverhand,the cars did the fucky no-good thing nodders anitavroom yep,0,yep,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
99,2023-01-29 01:37:01,sweet_anita ,icidlink,let’s hope a.i.!will help us,0,hope help,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7088}"
100,2023-01-29 01:37:02,sweet_anita ,0samslade0,"@crf230f there was also attempts at treating impacted skull injuries,  obs not often successful",0,treat success,"{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.4717}"
101,2023-01-29 01:37:05,sweet_anita ,antman64bit,sadge,0,Sadge,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.6124}"
102,2023-01-29 01:37:10,sweet_anita ,doccerebrum,"here is the funny thing we know living next to a volcano is dangerous and unpredictable, but we still do it all over the world",0,danger,"{'neg': 0.076, 'neu': 0.852, 'pos': 0.072, 'compound': -0.0258}"
103,2023-01-29 01:37:10,sweet_anita ,harry_eve,an asteroid missed the earth by kilometres last night! hypecool,0,miss,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.3595}"
104,2023-01-29 01:37:11,sweet_anita ,juiceconnoisseur,trueing,0,true,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
105,2023-01-29 01:37:12,sweet_anita ,popsiclesnowman,this sounds like speculation now,0,like,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
106,2023-01-29 01:37:12,sweet_anita ,eduardkrivanek,sounds like a good future,0,like good,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.6597}"
107,2023-01-29 01:37:16,sweet_anita ,drdandelion,just like the matrix!,0,like,"{'neg': 0.0, 'neu': 0.518, 'pos': 0.482, 'compound': 0.4199}"
