Date,Channel,Username,Message,Tag_owner
2023-01-29 01:36:03,sweet_anita ,byzzon_,Do you think with the current technology we are able to overcome this?,0
2023-01-29 01:36:05,sweet_anita ,sohnnyjilverhand,"like trepination and stuff I guess, regarding brain surgery PepoG",0
2023-01-29 01:36:06,sweet_anita ,1tubsie1,"If we ever fall from this and lose the internet, fuck that. I'm not gonna try to work towards something that'll take thousands of years again.",0
2023-01-29 01:36:07,sweet_anita ,hatman1205,well see,0
2023-01-29 01:36:07,sweet_anita ,ordala,oh i see your point now,0
2023-01-29 01:36:08,sweet_anita ,greenockscatman,what would archaeological evidence of therapy look like?,0
2023-01-29 01:36:13,sweet_anita ,sohnnyjilverhand,oh yeah Sadge,0
2023-01-29 01:36:15,sweet_anita ,juiceconnoisseur,yeah as we continually advance we find new challenges that we've not faced before,0
2023-01-29 01:36:20,sweet_anita ,antman64bit,monkaS,0
2023-01-29 01:36:23,sweet_anita ,sh00by,interstellar YEP,0
2023-01-29 01:36:23,sweet_anita ,the_uber_ginger,Kurzgesagt created a really good video on the collapse of civilization,0
2023-01-29 01:36:24,sweet_anita ,venetti,hope so,0
2023-01-29 01:36:25,sweet_anita ,sohnnyjilverhand,"yeah I don't think so either, at least not to the degree that we are causing climate change now Sadge",0
2023-01-29 01:36:27,sweet_anita ,qtpiesnipples,climate change OHYEAHWOOYEAHBABY,0
2023-01-29 01:36:28,sweet_anita ,crf230f,neurosurgery aka lobotomy for snacks,0
2023-01-29 01:36:30,sweet_anita ,sohnnyjilverhand,NODDERS,0
2023-01-29 01:36:34,sweet_anita ,milesswann91,ancient egyptian priests that were essentially surgeons.,0
2023-01-29 01:36:36,sweet_anita ,mimi_love_my_life,CoolStoryBob CoolStoryBob CoolStoryBob,0
2023-01-29 01:36:41,sweet_anita ,sohnnyjilverhand,elmoFire,0
2023-01-29 01:36:42,sweet_anita ,juiceconnoisseur,elmoFire,0
2023-01-29 01:36:42,sweet_anita ,soireezen,<3,0
2023-01-29 01:36:43,sweet_anita ,jaydriscoll,Evening guys anitaWave,0
2023-01-29 01:36:45,sweet_anita ,sohnnyjilverhand,oh damn PepoG,0
2023-01-29 01:36:46,sweet_anita ,shadykez_4,elmoFire,0
2023-01-29 01:36:48,sweet_anita ,shadowmorphyn,elmoFire,0
2023-01-29 01:36:50,sweet_anita ,blurpb,ppOverheat,0
2023-01-29 01:36:51,sweet_anita ,shadykez_4,anitaWave jaydriscoll,0
2023-01-29 01:36:51,sweet_anita ,z_zennie,elmoFire,0
