Date,Channel,Username,Message,Tag_owner,Cleanest_message
2023-01-28 23:46:23,esfandtv ,pilzkman,this game is like breaking bad without the meth and aliens and shit,0,like bad shit
2023-01-28 23:46:24,esfandtv ,3datmodels,@EsfandTV what armor you like most in wow ?,0,like wow
2023-01-28 23:46:30,esfandtv ,kekkokeeko,stasis on electricity LULW,0,LULW
2023-01-28 23:46:32,esfandtv ,kaboom_info,xddflippingonxddentge Will you join our world takeover,0,join
2023-01-28 23:46:38,esfandtv ,supibot,"thegummibearmassacre, Austin, TX, USA (now): :fog: 15.63°C, feels like 15.7°C. Cloud cover: 100%. SSW wind speed: 3.09 m/s. No wind gusts. Humidity: 94%. No precipitation right now. Air pressure: 1015 hPa. Sun sets in 4h, 17m.",0,fog like
2023-01-28 23:47:07,esfandtv ,imataka12,"@Supibot We speak American here, son. Put that in freedom units. KKona",0,freedom
2023-01-28 23:47:08,esfandtv ,staypuff,mo :),0,:)
2023-01-28 23:47:10,esfandtv ,mjf,hell no,0,hell
2023-01-28 23:47:10,esfandtv ,kaboom_info,xddflippingonxddentge I am a bad person,0,bad
2023-01-28 23:47:11,esfandtv ,pilzkman,suck my dick,0,suck dick
2023-01-28 23:47:12,esfandtv ,reptar_77,:) no,0,:)
2023-01-28 23:47:14,esfandtv ,staypuff,no :),0,:)
2023-01-28 23:47:16,esfandtv ,grannynonny,Already subbed so terrible person Sadge,0,Sadge
2023-01-28 23:47:17,esfandtv ,firesuckertv,Sadge good but poor,0,Sadge good poor
2023-01-28 23:47:21,esfandtv ,alex89514,Kappa,0,Kappa
2023-01-28 23:47:22,esfandtv ,apraxic___giraffe,@EsfandTV but have you ever thought if youre a good person?,0,good
2023-01-28 23:47:29,esfandtv ,juiceboxjam912,1 Sadge,0,Sadge
2023-01-28 23:47:35,esfandtv ,mahangm,monkaS,0,monkaS
2023-01-28 23:47:38,esfandtv ,pilzkman,i committed several war crimes,0,commit war crime
2023-01-28 23:47:48,esfandtv ,gillyp01,WutFace,0,WutFace
2023-01-28 23:47:55,esfandtv ,grannynonny,@3datmodels Free sub to your favorite channel when you link your Amazon accoutn to your Twitch account,0,free amazon
2023-01-28 23:47:56,esfandtv ,mahangm,he's dead pepeLaugh,0,dead
